Recognisable Name, Description, Qualified Name, Target, Ordinal, ClassAccess, MethodAccess,Don't Remap
random_1208,null,Lnet/minecraft/world/gen/feature/WorldGenReed;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1209,null,Lnet/minecraft/world/gen/feature/WorldGenReed;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1210,null,Lnet/minecraft/world/gen/feature/WorldGenReed;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_1211,null,Lnet/minecraft/world/gen/feature/WorldGenCactus;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1212,null,Lnet/minecraft/world/gen/feature/WorldGenCactus;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1213,null,Lnet/minecraft/world/gen/feature/WorldGenCactus;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1214,null,Lnet/minecraft/world/gen/feature/WorldGenCactus;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1215,null,Lnet/minecraft/world/gen/feature/WorldGenCactus;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1216,null,Lnet/minecraft/world/gen/feature/WorldGenCactus;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_1217,null,Lnet/minecraft/world/gen/feature/WorldGenCactus;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,6,0x21,0x1,FALSE
random_1218,null,Lnet/minecraft/world/gen/feature/WorldGenCactus;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,7,0x21,0x1,FALSE
random_1219,null,Lnet/minecraft/world/gen/feature/WorldGenWaterlily;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1220,null,Lnet/minecraft/world/gen/feature/WorldGenWaterlily;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1221,null,Lnet/minecraft/world/gen/feature/WorldGenWaterlily;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1222,null,Lnet/minecraft/world/gen/feature/WorldGenWaterlily;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1223,null,Lnet/minecraft/world/gen/feature/WorldGenWaterlily;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1224,null,Lnet/minecraft/world/gen/feature/WorldGenWaterlily;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_1225,null,Lnet/minecraft/world/gen/feature/WorldGenMinable;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_1226,null,Lnet/minecraft/world/gen/feature/WorldGenMinable;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1227,null,Lnet/minecraft/world/gen/feature/WorldGenMinable;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1228,null,Lnet/minecraft/world/gen/feature/WorldGenMinable;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextDouble()D,3,0x21,0x1,FALSE
random_1229,null,Lnet/minecraft/world/gen/feature/WorldGenFlowers;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1230,null,Lnet/minecraft/world/gen/feature/WorldGenFlowers;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1231,null,Lnet/minecraft/world/gen/feature/WorldGenFlowers;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1232,null,Lnet/minecraft/world/gen/feature/WorldGenFlowers;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1233,null,Lnet/minecraft/world/gen/feature/WorldGenFlowers;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1234,null,Lnet/minecraft/world/gen/feature/WorldGenFlowers;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_1235,null,Lnet/minecraft/world/biome/BiomeHills$EmeraldGenerator;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x20,0x1,TRUE
random_1236,null,Lnet/minecraft/world/biome/BiomeHills$EmeraldGenerator;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x20,0x1,TRUE
random_1237,null,Lnet/minecraft/world/biome/BiomeHills$EmeraldGenerator;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x20,0x1,TRUE
random_1238,null,Lnet/minecraft/world/biome/BiomeHills$EmeraldGenerator;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x20,0x1,TRUE
random_1239,null,Lnet/minecraft/world/gen/feature/WorldGenTaiga1;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1240,null,Lnet/minecraft/world/gen/feature/WorldGenTaiga1;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1241,null,Lnet/minecraft/world/gen/feature/WorldGenTaiga1;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1242,null,Lnet/minecraft/world/gen/feature/WorldGenBlockBlob;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1243,null,Lnet/minecraft/world/gen/feature/WorldGenBlockBlob;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1244,null,Lnet/minecraft/world/gen/feature/WorldGenBlockBlob;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1245,null,Lnet/minecraft/world/gen/feature/WorldGenBlockBlob;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1246,null,Lnet/minecraft/world/gen/feature/WorldGenBlockBlob;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1247,null,Lnet/minecraft/world/gen/feature/WorldGenBlockBlob;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_1248,null,Lnet/minecraft/world/biome/BiomeEndDecorator;getSpikesForWorld(Lnet/minecraft/world/World;)[Lnet/minecraft/world/gen/feature/WorldGenSpikes$EndSpike;,Ljava/util/Random;nextLong()J,0,0x21,0x9,FALSE
random_1249,null,Lnet/minecraft/world/gen/feature/WorldGenSpikes;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_1250,null,Lnet/minecraft/world/gen/feature/WorldGenIceSpike;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1251,null,Lnet/minecraft/world/gen/feature/WorldGenIceSpike;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1252,null,Lnet/minecraft/world/gen/feature/WorldGenIceSpike;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1253,null,Lnet/minecraft/world/gen/feature/WorldGenIceSpike;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1254,null,Lnet/minecraft/world/gen/feature/WorldGenIceSpike;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1255,null,Lnet/minecraft/world/gen/feature/WorldGenIceSpike;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextFloat()F,5,0x21,0x1,FALSE
random_1256,null,Lnet/minecraft/world/gen/feature/WorldGenIceSpike;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,6,0x21,0x1,FALSE
random_1257,null,Lnet/minecraft/world/gen/feature/WorldGenIceSpike;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,7,0x21,0x1,FALSE
random_1258,null,Lnet/minecraft/world/gen/feature/WorldGenIceSpike;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,8,0x21,0x1,FALSE
random_1259,null,Lnet/minecraft/world/gen/feature/WorldGenIcePath;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1260,null,Lnet/minecraft/world/gen/feature/WorldGenShrub;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1261,null,Lnet/minecraft/init/Bootstrap$11;dispenseStack(Lnet/minecraft/dispenser/IBlockSource;Lnet/minecraft/item/ItemStack;)Lnet/minecraft/item/ItemStack;,Ljava/util/Random;nextGaussian()D,0,0x30,0x1,FALSE
random_1262,null,Lnet/minecraft/init/Bootstrap$11;dispenseStack(Lnet/minecraft/dispenser/IBlockSource;Lnet/minecraft/item/ItemStack;)Lnet/minecraft/item/ItemStack;,Ljava/util/Random;nextGaussian()D,1,0x30,0x1,FALSE
random_1263,null,Lnet/minecraft/init/Bootstrap$11;dispenseStack(Lnet/minecraft/dispenser/IBlockSource;Lnet/minecraft/item/ItemStack;)Lnet/minecraft/item/ItemStack;,Ljava/util/Random;nextGaussian()D,2,0x30,0x1,FALSE
random_1264,null,Lnet/minecraft/util/datafix/fixes/ZombieProfToType;fixTagCompound(Lnet/minecraft/nbt/NBTTagCompound;)Lnet/minecraft/nbt/NBTTagCompound;,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1265,null,Lnet/minecraft/client/gui/FontRenderer;renderStringAtPos(Ljava/lang/String;Z)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x2,FALSE
random_1266,null,Lnet/minecraftforge/fluids/Fluid;vaporize(Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraftforge/fluids/FluidStack;)V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,TRUE
random_1267,null,Lnet/minecraftforge/fluids/Fluid;vaporize(Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraftforge/fluids/FluidStack;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,TRUE
random_1268,null,Lnet/minecraftforge/common/ForgeHooks$1;getStack(Ljava/util/Random;I)Lnet/minecraft/item/ItemStack;,Ljava/util/Random;nextInt(I)I,0,0x30,0x1,TRUE
random_1269,null,Lio/netty/util/ResourceLeakDetector;track0(Ljava/lang/Object;)Lio/netty/util/ResourceLeakDetector$DefaultResourceLeak;,Ljava/util/Random;nextInt(I)I,0,0x21,0x2,TRUE
random_1270,null,Lnet/minecraft/client/renderer/RenderGlobal;renderStars(Lnet/minecraft/client/renderer/BufferBuilder;)V,Ljava/util/Random;nextFloat()F,0,0x21,0x2,FALSE
random_1271,null,Lnet/minecraft/client/renderer/RenderGlobal;renderStars(Lnet/minecraft/client/renderer/BufferBuilder;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x2,FALSE
random_1272,null,Lnet/minecraft/client/renderer/RenderGlobal;renderStars(Lnet/minecraft/client/renderer/BufferBuilder;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x2,FALSE
random_1273,null,Lnet/minecraft/client/renderer/RenderGlobal;renderStars(Lnet/minecraft/client/renderer/BufferBuilder;)V,Ljava/util/Random;nextFloat()F,3,0x21,0x2,FALSE
random_1274,null,Lnet/minecraft/client/renderer/RenderGlobal;renderStars(Lnet/minecraft/client/renderer/BufferBuilder;)V,Ljava/util/Random;nextDouble()D,4,0x21,0x2,FALSE
random_1275,null,Lnet/minecraft/client/renderer/RenderGlobal;calculateParticleLevel(Z)I,Ljava/util/Random;nextInt(I)I,0,0x21,0x2,FALSE
random_1276,null,Lnet/minecraft/client/renderer/RenderGlobal;calculateParticleLevel(Z)I,Ljava/util/Random;nextInt(I)I,1,0x21,0x2,FALSE
random_1277,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_1278,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_1279,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_1280,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,3,0x21,0x1,FALSE
random_1281,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,4,0x21,0x1,FALSE
random_1282,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,5,0x21,0x1,FALSE
random_1283,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,6,0x21,0x1,FALSE
random_1284,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,7,0x21,0x1,FALSE
random_1285,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,8,0x21,0x1,FALSE
random_1286,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,9,0x21,0x1,FALSE
random_1287,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,10,0x21,0x1,FALSE
random_1288,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,11,0x21,0x1,FALSE
random_1289,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,12,0x21,0x1,FALSE
random_1290,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,13,0x21,0x1,FALSE
random_1291,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,14,0x21,0x1,FALSE
random_1292,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,15,0x21,0x1,FALSE
random_1293,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,16,0x21,0x1,FALSE
random_1294,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,17,0x21,0x1,FALSE
random_1295,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,18,0x21,0x1,FALSE
random_1296,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,19,0x21,0x1,FALSE
random_1297,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,20,0x21,0x1,FALSE
random_1298,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,21,0x21,0x1,FALSE
random_1299,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,22,0x21,0x1,FALSE
random_1300,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,23,0x21,0x1,FALSE
random_1301,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,24,0x21,0x1,FALSE
random_1302,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,25,0x21,0x1,FALSE
random_1303,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,26,0x21,0x1,FALSE
random_1304,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,27,0x21,0x1,FALSE
random_1305,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,28,0x21,0x1,FALSE
random_1306,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,29,0x21,0x1,FALSE
random_1307,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,30,0x21,0x1,FALSE
random_1308,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,31,0x21,0x1,FALSE
random_1309,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,32,0x21,0x1,FALSE
random_1310,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,33,0x21,0x1,FALSE
random_1311,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,34,0x21,0x1,FALSE
random_1312,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,35,0x21,0x1,FALSE
random_1313,null,Lnet/minecraft/client/renderer/RenderGlobal;playEvent(Lnet/minecraft/entity/player/EntityPlayer;ILnet/minecraft/util/math/BlockPos;I)V,Ljava/util/Random;nextFloat()F,36,0x21,0x1,FALSE
