Recognisable Name	 Description	 Qualified Name	 Target	 Ordinal	 ClassAccess	 MethodAccess	Don't Remap	Don't change	IsClient?	Static
forestGenration	Forest Generation	Lnet/minecraft/world/biome/BiomeForest;addMushrooms(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
forestGenration	Forest Generation	Lnet/minecraft/world/biome/BiomeForest;addMushrooms(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
forestGenration	Forest Generation	Lnet/minecraft/world/biome/BiomeForest;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
forestGenration	Forest Generation	Lnet/minecraft/world/biome/BiomeForest;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
forestGenration	Forest Generation	Lnet/minecraft/world/biome/BiomeForest;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
forestGenration	Forest Generation	Lnet/minecraft/world/biome/BiomeForest;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
forestGenration	Forest Generation	Lnet/minecraft/world/biome/BiomeForestMutated;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextBoolean()Z	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
hillsGeneration	Hills Generation	Lnet/minecraft/world/biome/BiomeHills;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
hillsGeneration	Hills Generation	Lnet/minecraft/world/biome/BiomeHills;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
hillsGeneration	Hills Generation	Lnet/minecraft/world/biome/BiomeHills;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
hillsGeneration	Hills Generation	Lnet/minecraft/world/biome/BiomeHills;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
hillsGeneration	Hills Generation	Lnet/minecraft/world/biome/BiomeHills$EmeraldGenerator;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z	Ljava/util/Random;nextInt(I)I	0	0x20	0x1	TRUE	TRUE	FALSE	FALSE
hillsGeneration	Hills Generation	Lnet/minecraft/world/biome/BiomeHills$EmeraldGenerator;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z	Ljava/util/Random;nextInt(I)I	1	0x20	0x1	TRUE	TRUE	FALSE	FALSE
hillsGeneration	Hills Generation	Lnet/minecraft/world/biome/BiomeHills$EmeraldGenerator;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z	Ljava/util/Random;nextInt(I)I	2	0x20	0x1	TRUE	TRUE	FALSE	FALSE
hillsGeneration	Hills Generation	Lnet/minecraft/world/biome/BiomeHills$EmeraldGenerator;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z	Ljava/util/Random;nextInt(I)I	3	0x20	0x1	TRUE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x1	FALSE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	TRUE	FALSE	FALSE
jungleGeneration	Jungle Generation	Lnet/minecraft/world/biome/BiomeJungle;getRandomWorldGenForGrass(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenerator;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	5	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	6	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	7	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	8	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	9	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	10	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextInt(I)I	11	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextBoolean()Z	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;generateBands(J)V	Ljava/util/Random;nextBoolean()Z	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;genTerrainBlocks(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/world/chunk/ChunkPrimer;IID)V	Ljava/util/Random;nextDouble()D	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
mesaGeneration	Mesa Generation	Lnet/minecraft/world/biome/BiomeMesa;genTerrainBlocks(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/world/chunk/ChunkPrimer;IID)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenGrass	Grass generation in plains	Lnet/minecraft/world/biome/BiomePlains;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenGrass	Grass generation in plains	Lnet/minecraft/world/biome/BiomePlains;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenGrass	Grass generation in plains	Lnet/minecraft/world/biome/BiomePlains;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenGrass	Grass generation in plains	Lnet/minecraft/world/biome/BiomePlains;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenGrass	Grass generation in plains	Lnet/minecraft/world/biome/BiomePlains;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenGrass	Grass generation in plains	Lnet/minecraft/world/biome/BiomePlains;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	5	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenBigtree	If a big tree should generate in plains	Lnet/minecraft/world/biome/BiomePlains;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenFlowers	What flowers should generate	Lnet/minecraft/world/biome/BiomePlains;pickRandomFlower(Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/block/BlockFlower$EnumFlowerType;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenFlowers	What flowers should generate	Lnet/minecraft/world/biome/BiomePlains;pickRandomFlower(Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/block/BlockFlower$EnumFlowerType;	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomePlainsGenFlowers	What flowers should generate	Lnet/minecraft/world/biome/BiomePlains;pickRandomFlower(Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/block/BlockFlower$EnumFlowerType;	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomeLocationGeneration	Biome Generation	Lnet/minecraft/world/biome/BiomeProvider;findBiomePosition(IIILjava/util/List;Ljava/util/Random;)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomeLocationGeneration	Biome Generation	Lnet/minecraft/world/biome/BiomeProviderSingle;findBiomePosition(IIILjava/util/List;Ljava/util/Random;)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
biomeLocationGeneration	Biome Generation	Lnet/minecraft/world/biome/BiomeProviderSingle;findBiomePosition(IIILjava/util/List;Ljava/util/Random;)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
savannaGeneration	Savanna Generation	Lnet/minecraft/world/biome/BiomeSavanna;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
savannaGeneration	Savanna Generation	Lnet/minecraft/world/biome/BiomeSavanna;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
savannaGeneration	Savanna Generation	Lnet/minecraft/world/biome/BiomeSavanna;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
savannaGeneration	Savanna Generation	Lnet/minecraft/world/biome/BiomeSavanna;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
snowGeneration	Snow Generation	Lnet/minecraft/world/biome/BiomeSnow;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
snowGeneration	Snow Generation	Lnet/minecraft/world/biome/BiomeSnow;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
snowGeneration	Snow Generation	Lnet/minecraft/world/biome/BiomeSnow;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
snowGeneration	Snow Generation	Lnet/minecraft/world/biome/BiomeSnow;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	TRUE	FALSE	FALSE
swampGeneration	Swamp Generation	Lnet/minecraft/world/biome/BiomeSwamp;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;decorate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextInt(I)I	5	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
taigaGeneration	Taiga Generation	Lnet/minecraft/world/biome/BiomeTaiga;getRandomWorldGenForGrass(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenerator;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
enderDragonYaw	Angle for the ender dragon when spawning	Lnet/minecraft/world/end/DragonFightManager;createNewDragon()Lnet/minecraft/entity/boss/EntityDragon;	Ljava/util/Random;nextFloat()F	0	0x21	0x2	FALSE	FALSE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;generateChunk(II)Lnet/minecraft/world/chunk/Chunk;	Ljava/util/Random;setSeed(J)V	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	5	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	6	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	7	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	8	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	9	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	10	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	11	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	12	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	13	0x21	0x1	FALSE	TRUE	FALSE	FALSE
chunkGenEnd	Population for Chunk Generation in the end	Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V	Ljava/util/Random;nextInt(I)I	14	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;setSeed(J)V	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextLong()J	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextLong()J	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;setSeed(J)V	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextInt(I)I	5	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextInt(I)I	6	0x21	0x1	FALSE	TRUE	FALSE	FALSE
initialStructureRandomSuperflat	Calculates the Position of structures in a new chunk, on a superflat world	Lnet/minecraft/world/gen/ChunkGeneratorFlat;populate(II)V	Ljava/util/Random;nextInt(I)I	7	0x21	0x1	FALSE	TRUE	FALSE	FALSE
